timestamp,rv_ratio,iv_ratio,full_score,rv_only_score,delta_volatility_score,full_width,rv_only_width,delta_grid_width,full_mode,rv_only_mode,full_volatility_state,rv_only_volatility_state,delta_capital,full_capital,rv_only_capital,delta_level_count,full_level_count,rv_only_level_count
2026-08-24T04:57:42.742Z,0.34508062858576616,1.0,0.5088104714393247,0.34508062858576616,0.16372984285355852,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T04:57:47.744Z,0.3420540787397197,1.0,0.5065405590547898,0.3420540787397197,0.16448648031507007,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T04:57:52.744Z,0.3223884341814056,1.003644646924829,0.49270248736726147,0.3223884341814056,0.17031405318585585,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T04:57:57.745Z,0.37454007247344706,1.00363376034537,0.5318134944414278,0.37454007247344706,0.15727342196798072,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T04:58:02.750Z,0.3855230105903164,1.0036228740020827,0.540047976443258,0.3855230105903164,0.15452496585294156,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T04:58:07.747Z,0.37460829242381866,1.0036228740020827,0.5318619378183846,0.3746082924238186,0.15725364539456604,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T04:58:12.748Z,0.37862171463682814,1.00835213467546,0.5360543196464861,0.3786217146368281,0.157432605009658,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T04:58:17.749Z,0.4349031142523966,1.0081771646711781,0.5782216268570919,0.4349031142523965,0.14331851260469536,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T04:58:22.750Z,0.46970648581212143,1.0081771646711781,0.6043241555268857,0.46970648581212143,0.13461766971476424,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T04:58:27.751Z,0.5990766488435127,1.0079585375374074,0.7012971210169864,0.5990766488435127,0.10222047217347363,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T04:58:32.753Z,0.6586201733387367,1.0033829205881077,0.7448108601510794,0.6586201733387367,0.08619068681234276,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T04:58:37.753Z,0.6568666314566063,1.0033611623116123,0.7434902641703578,0.6568666314566063,0.08662363271375151,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T04:58:42.754Z,0.6324905626321258,1.0033611623116123,0.7252082125519974,0.6324905626321258,0.09271764991987164,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T04:58:47.755Z,0.6430500822188846,1.0033611623116123,0.7331278522420666,0.6430500822188846,0.09007777002318196,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T04:58:52.756Z,0.7341267030023683,1.0033611623116123,0.8014353178296794,0.7341267030023683,0.0673086148273111,0.008014353178296794,0.0075,0.0005143531782967944,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T04:58:57.757Z,0.6871410169602644,1.0033611623116123,0.7661960532981014,0.6871410169602644,0.07905503633783695,0.007661960532981014,0.0075,0.0001619605329810144,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T04:59:02.768Z,0.7098758753308707,1.0033394049787492,0.7832417577428403,0.7098758753308707,0.07336588241196962,0.007832417577428403,0.0075,0.0003324175774284035,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T04:59:07.759Z,0.844703175162251,1.0033394049787492,0.8843622326163756,0.844703175162251,0.03965905745412457,0.008843622326163756,0.00844703175162251,0.00039659057454124666,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T04:59:12.761Z,0.8449959712387368,1.0033394049787492,0.8845818296737399,0.8449959712387368,0.03958585843500306,0.008845818296737399,0.008449959712387368,0.00039585858435003084,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T04:59:17.762Z,0.8229506656026744,1.0033394049787492,0.8680478504466931,0.8229506656026744,0.0450971848440187,0.00868047850446693,0.008229506656026744,0.0004509718484401858,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T04:59:22.762Z,0.7974992282290401,1.003241508656671,0.8489347983359478,0.79749922822904,0.0514355701069078,0.008489347983359478,0.0079749922822904,0.0005143557010690789,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T04:59:27.764Z,0.7292310211268507,1.003241508656671,0.7977336430093057,0.7292310211268506,0.06850262188245515,0.007977336430093056,0.0075,0.00047733643009305673,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T04:59:32.765Z,0.5867201981651484,1.0032306324667721,0.6908478067405543,0.5867201981651484,0.10412760857540593,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T04:59:37.766Z,0.5932677185351464,1.0030892634545554,0.6957231047649985,0.5932677185351464,0.10245538622985217,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T04:59:42.766Z,0.6330324869470937,1.0030892634545554,0.725546681073959,0.6330324869470937,0.09251419412686535,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T04:59:47.767Z,0.6185978754880181,1.0028392466243308,0.7146582182720963,0.6185978754880181,0.09606034278407816,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T04:59:52.768Z,0.4095456999333894,1.0052883677582956,0.5584813668896159,0.40954569993338935,0.14893566695622656,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T04:59:57.770Z,0.3957418744583722,1.0052230072385246,0.5481121576534103,0.3957418744583722,0.15237028319503804,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:00:02.776Z,0.7458548261512672,1.0052230072385246,0.8106968714230816,0.7458548261512673,0.06484204527181425,0.008106968714230816,0.0075,0.0006069687142308162,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:00:07.773Z,0.7395385792018676,1.0050705324059026,0.8059215675028764,0.7395385792018677,0.06638298830100864,0.008059215675028764,0.0075,0.0005592156750287638,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:00:12.776Z,0.7503774479629715,1.0050705324059026,0.8140507190737043,0.7503774479629715,0.06367327111073284,0.008140507190737042,0.007503774479629715,0.0006367327111073276,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:00:17.778Z,0.8675350656534679,1.0049725372940297,0.9018944335636084,0.867535065653468,0.03435936791014038,0.009018944335636084,0.00867535065653468,0.00034359367910140326,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:00:22.780Z,0.8617426455763288,1.0049725372940297,0.8975501185057541,0.8617426455763288,0.03580747292942521,0.00897550118505754,0.008617426455763287,0.00035807472929425335,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:00:27.781Z,0.9327963627155765,1.004961650127833,0.9508376845686406,0.9327963627155765,0.018041321853064063,0.009508376845686405,0.009327963627155765,0.00018041321853064056,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:00:32.783Z,0.918640653074051,0.9982670103762754,0.9385472423996071,0.9186406530740511,0.019906589325556,0.009385472423996071,0.009186406530740512,0.0001990658932555598,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:00:37.786Z,1.6532282668394993,0.9982670103762754,1.4894879527236933,1.6532282668394993,-0.16374031411580603,0.014894879527236933,0.024798424002592488,-0.009903544475355556,normal,defensive,normal,high,500.0,1000.0,500.0,4,10,6
2026-08-24T05:00:42.788Z,1.6833997006453083,0.9982670103762754,1.51211652807805,1.6833997006453083,-0.17128317256725833,0.02268174792117075,0.025250995509679623,-0.0025692475885088738,defensive,defensive,high,high,0.0,500.0,500.0,0,6,6
2026-08-24T05:00:47.790Z,1.7263748379675108,0.9982670103762754,1.544347881069702,1.726374837967511,-0.182026956897809,0.02316521821604553,0.025895622569512666,-0.0027304043534671363,defensive,defensive,high,high,0.0,500.0,500.0,0,6,6
2026-08-24T05:00:52.790Z,1.7263748379675108,0.9991335051881377,1.5445645047726677,1.726374837967511,-0.1818103331948433,0.023168467571590017,0.025895622569512666,-0.0027271549979226498,defensive,defensive,high,high,0.0,500.0,500.0,0,6,6
2026-08-24T05:00:57.793Z,1.7326502473585006,0.9991335051881377,1.54927106181591,1.7326502473585006,-0.18337918554259058,0.02323906592723865,0.025989753710377508,-0.0027506877831388575,defensive,defensive,high,high,0.0,500.0,500.0,0,6,6
2026-08-24T05:01:02.801Z,1.481626747543884,0.9991335051881377,1.3610034369549475,1.481626747543884,-0.1206233105889365,0.02041505155432421,0.01481626747543884,0.005598784078885371,defensive,normal,high,normal,-500.0,500.0,1000.0,-4,6,10
2026-08-24T05:01:07.795Z,1.4992892760089653,0.9991335051881377,1.3742503333037586,1.4992892760089653,-0.12503894270520677,0.02061375499955638,0.014992892760089653,0.005620862239466727,defensive,normal,high,normal,-500.0,500.0,1000.0,-4,6,10
2026-08-24T05:01:12.796Z,1.4973525502847502,0.9991335051881377,1.3727977890105971,1.4973525502847502,-0.1245547612741531,0.020591966835158956,0.014973525502847501,0.0056184413323114545,defensive,normal,high,normal,-500.0,500.0,1000.0,-4,6,10
2026-08-24T05:01:17.798Z,1.5595038386437874,0.9991335051881377,1.419411255279875,1.5595038386437874,-0.1400925833639124,0.021291168829198126,0.02339255757965681,-0.002101388750458684,defensive,defensive,high,high,0.0,500.0,500.0,0,6,6
2026-08-24T05:01:22.799Z,1.8105584522570073,0.9991335051881377,1.60770221548979,1.8105584522570073,-0.2028562367672173,0.02411553323234685,0.02715837678385511,-0.003042843551508259,defensive,defensive,high,high,0.0,500.0,500.0,0,6,6
2026-08-24T05:01:27.801Z,1.8601400199140643,0.9991335051881377,1.6448883912325827,1.8601400199140643,-0.21525162868148162,0.024673325868488742,0.027902100298710965,-0.0032287744302222227,defensive,defensive,high,high,0.0,500.0,500.0,0,6,6
2026-08-24T05:01:32.803Z,1.8602109585198463,1.0023183256055814,1.6457378002912801,1.8602109585198463,-0.21447315822856616,0.024686067004369202,0.027903164377797694,-0.0032170973734284916,defensive,defensive,high,high,0.0,500.0,500.0,0,6,6
2026-08-24T05:01:37.804Z,1.151525230137357,1.0023183256055814,1.1142235040044133,1.151525230137357,-0.0373017261329438,0.011142235040044133,0.01151525230137357,-0.00037301726132943705,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:01:42.805Z,1.3018339590959453,1.0023183256055814,1.2269550507233544,1.3018339590959453,-0.07487890837259092,0.012269550507233544,0.013018339590959454,-0.0007487890837259096,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:01:47.806Z,1.2961347956153244,1.0023183256055814,1.2226806781128887,1.2961347956153244,-0.07345411750243569,0.012226806781128887,0.012961347956153243,-0.0007345411750243561,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:01:52.806Z,1.3093133106702806,1.0033366555444816,1.2328191468888308,1.3093133106702806,-0.0764941637814498,0.012328191468888307,0.013093133106702806,-0.000764941637814499,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:01:57.808Z,1.3137754785269233,1.0033366555444816,1.236165772781313,1.3137754785269233,-0.07760970574561044,0.01236165772781313,0.013137754785269233,-0.0007760970574561023,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:02:02.814Z,1.46431999302249,1.0033366555444816,1.349074158652988,1.46431999302249,-0.11524583436950198,0.01349074158652988,0.0146431999302249,-0.001152458343695019,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:02:07.812Z,1.494603100787911,1.0033366555444816,1.3717864894770537,1.494603100787911,-0.1228166113108573,0.013717864894770537,0.01494603100787911,-0.0012281661131085739,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:02:12.814Z,1.5211774469659918,1.0033366555444816,1.3917172491106142,1.5211774469659918,-0.12946019785537755,0.013917172491106142,0.022817661704489876,-0.008900489213383734,normal,defensive,normal,high,500.0,1000.0,500.0,4,10,6
2026-08-24T05:02:17.816Z,1.328858336852912,1.0033366555444816,1.2474779165258045,1.328858336852912,-0.08138042032710757,0.012474779165258045,0.01328858336852912,-0.0008138042032710749,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:02:22.818Z,1.0733515601086392,1.0033366555444816,1.0558478339675998,1.0733515601086392,-0.017503726141039344,0.010558478339675999,0.010733515601086391,-0.00017503726141039275,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:02:27.821Z,1.0504154177833618,1.0033366555444816,1.0386457272236418,1.0504154177833618,-0.011769690559719992,0.010386457272236417,0.010504154177833618,-0.00011769690559720013,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:02:32.823Z,1.0688192812198611,1.00240499198336,1.0522157089107358,1.0688192812198611,-0.016603572309125347,0.010522157089107358,0.010688192812198611,-0.00016603572309125368,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:02:37.824Z,1.0891610686975315,1.00240499198336,1.0674720495189887,1.0891610686975315,-0.021689019178542823,0.010674720495189888,0.010891610686975315,-0.00021689019178542691,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:02:42.826Z,0.9502272701480226,1.00240499198336,0.963271700606857,0.9502272701480226,0.01304443045883441,0.00963271700606857,0.009502272701480225,0.00013044430458834452,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:02:47.828Z,0.9800642910502898,1.00240499198336,0.9856494662835573,0.9800642910502898,0.005585175233267514,0.009856494662835573,0.009800642910502899,5.585175233267445e-05,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:02:52.827Z,0.9759896052985984,1.0016033279889067,0.9823930359711754,0.9759896052985985,0.006403430672576982,0.009823930359711753,0.009759896052985984,6.403430672576906e-05,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:02:57.829Z,0.9820910973645871,1.0016033279889067,0.986969155020667,0.9820910973645871,0.004878057656079848,0.00986969155020667,0.009820910973645871,4.878057656079911e-05,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:03:02.837Z,0.7316391644462288,1.0014080540692762,0.7990813868519907,0.7316391644462289,0.06744222240576181,0.007990813868519906,0.0075,0.0004908138685199067,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:03:07.834Z,0.7066989456533881,1.0012996014555537,0.7803491096039296,0.7066989456533882,0.07365016395054136,0.007803491096039296,0.0075,0.00030349109603929666,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:03:12.835Z,0.8569686799393981,1.0012996014555537,0.8930514103184369,0.856968679939398,0.036082730379038974,0.00893051410318437,0.00856968679939398,0.00036082730379038974,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:03:17.836Z,0.7827934727997738,1.0012128562765312,0.8373983186689632,0.7827934727997738,0.054604845869189345,0.008373983186689632,0.007827934727997738,0.0005460484586918939,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:03:22.837Z,0.6770814619471887,1.0012128562765312,0.7581143105295243,0.6770814619471887,0.08103284858233561,0.007581143105295243,0.0075,8.114310529524354e-05,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:03:27.842Z,0.6842474505032946,1.0012128562765312,0.7634888019466037,0.6842474505032946,0.07924135144330913,0.007634888019466037,0.0075,0.00013488801946603696,short_bias,short_bias,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:03:32.838Z,0.9205359627054615,1.0010824385174921,0.9406725816584691,0.9205359627054616,0.020136618953007557,0.009406725816584692,0.009205359627054616,0.00020136618953007536,short_bias,short_bias,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:03:37.841Z,0.8959191096576246,1.0010824385174921,0.9222099418725915,0.8959191096576246,0.026290832214966975,0.009222099418725914,0.008959191096576245,0.000262908322149669,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:03:42.842Z,0.9163533857779872,1.0008874266790762,0.9374868960032594,0.9163533857779872,0.021133510225272212,0.009374868960032595,0.009163533857779871,0.00021133510225272364,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:03:47.843Z,0.8860412540274969,1.0006600088722504,0.9146959427386853,0.8860412540274969,0.02865468871118837,0.009146959427386853,0.008860412540274969,0.0002865468871118843,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:03:52.845Z,0.9395492949965801,1.0019367473464398,0.955146158084045,0.9395492949965801,0.015596863087464885,0.00955146158084045,0.0093954929499658,0.00015596863087464878,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:03:57.847Z,0.9409174081566691,1.0028554123042313,0.9564019091935596,0.9409174081566691,0.015484501036890475,0.009564019091935596,0.00940917408156669,0.00015484501036890606,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:04:02.856Z,0.9438888000445598,1.0028554123042313,0.9586304531094776,0.9438888000445598,0.014741653064917815,0.009586304531094776,0.009438888000445598,0.00014741653064917828,short_bias,short_bias,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:04:07.851Z,0.9213596535112792,1.0028554123042313,0.9417335932095172,0.9213596535112792,0.020373939698237975,0.009417335932095173,0.009213596535112792,0.00020373939698238065,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:04:12.856Z,0.7210923533720662,1.0012438349052522,0.7911302237553627,0.7210923533720662,0.07003787038329645,0.007911302237553626,0.0075,0.0004113022375536266,short_bias,short_bias,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:04:17.859Z,0.7222481083945282,0.9996322575062733,0.7915941456724644,0.7222481083945281,0.06934603727793631,0.007915941456724643,0.0075,0.00041594145672464375,short_bias,short_bias,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:04:22.862Z,0.7226395219767453,0.9996322575062733,0.7918877058591273,0.7226395219767453,0.06924818388238196,0.007918877058591274,0.0075,0.000418877058591274,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:04:27.864Z,0.7382524077816635,0.9996322575062733,0.8035973702128159,0.7382524077816633,0.06534496243115251,0.00803597370212816,0.0075,0.0005359737021281598,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:04:32.866Z,0.4067670367219789,0.9983343428225316,0.5546588632471171,0.4067670367219789,0.14789182652513821,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:04:37.869Z,0.40669916045046567,0.9970364281387902,0.5542834773725468,0.40669916045046567,0.14758431692208113,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T05:04:42.871Z,0.36590484483195973,0.9970364281387902,0.5236877406586673,0.36590484483195973,0.15778289582670757,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
