start_timestamp,end_timestamp,asset,mode,global_volatility_regime,relationship_regime,orders_created,orders_cancelled,orders_kept,orders_refreshed,safety_cancels,fills,completed_cycles,cancel_create_ratio,keep_ratio,fill_create_ratio,median_order_lifetime,mean_order_lifetime,maker_capture_quote,realized_pnl,unrealized_pnl,total_pnl,markout_5s,markout_30s,markout_60s,adverse_markout_rate,inventory_ratio_mean,inventory_ratio_max,portfolio_beta_exposure_mean,portfolio_beta_exposure_max,drawdown,turnover,fees_if_known,confidence,sample_count,reasons,evidence_source,metric_status
2026-08-25T15:38:46.305Z,2026-08-25T16:08:46.305Z,ALL,normal,normal,UNKNOWN,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,LOW,0,"[""execution journal is missing or unavailable; order lifecycle metrics remain UNKNOWN""]",LIVE_OBSERVED,"{""completed_cycles"": ""UNKNOWN"", ""drawdown"": ""UNKNOWN"", ""fees_if_known"": ""UNKNOWN"", ""fills"": ""UNKNOWN"", ""inventory_ratio_mean"": ""AVAILABLE"", ""maker_capture_quote"": ""UNKNOWN"", ""markout_30s"": ""UNKNOWN"", ""markout_5s"": ""UNKNOWN"", ""markout_60s"": ""UNKNOWN"", ""median_order_lifetime"": ""UNKNOWN"", ""orders_cancelled"": ""UNKNOWN"", ""orders_created"": ""UNKNOWN"", ""orders_kept"": ""UNKNOWN"", ""orders_refreshed"": ""UNKNOWN"", ""portfolio_beta_exposure_mean"": ""AVAILABLE"", ""realized_pnl"": ""UNKNOWN"", ""total_pnl"": ""UNKNOWN"", ""turnover"": ""UNKNOWN"", ""unrealized_pnl"": ""UNKNOWN""}"
